fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_009,271440,2026-03-04 19:40:00,2026-03-04 20:30:00,1,-1.765534,long|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|low_decay|late_session,25148.85,25169.35,25113.27,25197.77,19.9,11,max_hold,38.75,24.0,0.6
rw_009,271454,2026-03-04 20:50:00,2026-03-04 21:40:00,1,-1.770945,long|phase_trigger|compression_mid|trigger_firm|fresh_new|low_decay|late_session,25189.35,25175.6,25158.15,25232.25,-14.35,11,max_hold,11.25,26.5,0.6
rw_009,271662,2026-03-05 15:10:00,2026-03-05 15:15:00,-1,-1.802969,short|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|us_overlap,25019.85,25043.84,25043.84,24986.87,-24.59,2,stop,4.75,27.0,0.6
rw_009,271668,2026-03-05 15:40:00,2026-03-05 15:40:00,-1,-1.785513,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24993.35,25015.4,25015.4,24963.03,-22.65,1,stop,8.0,22.5,0.6
rw_009,271675,2026-03-05 16:15:00,2026-03-05 16:30:00,-1,-1.772225,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,24974.85,24996.54,24996.54,24945.03,-22.29,4,stop,24.25,107.0,0.6
rw_009,271702,2026-03-05 18:30:00,2026-03-05 18:30:00,-1,-1.768878,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,24956.1,24993.2,24993.2,24905.09,-37.7,1,stop,1.5,63.25,0.6
rw_009,271713,2026-03-05 19:25:00,2026-03-05 19:30:00,-1,-1.765168,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,24961.35,24904.13,25002.96,24904.13,56.62,2,target,108.5,19.0,0.6
rw_009,271719,2026-03-05 19:55:00,2026-03-05 20:05:00,-1,-1.763904,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24797.85,24842.34,24842.34,24736.67,-45.09,3,stop,22.0,66.0,0.6
rw_009,271725,2026-03-05 20:25:00,2026-03-05 21:15:00,-1,-1.751247,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,24819.1,24846.6,24865.77,24754.93,-28.1,11,max_hold,58.0,37.25,0.6
rw_009,271829,2026-03-06 06:05:00,2026-03-06 06:25:00,1,-1.789613,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,25095.1,25082.31,25082.31,25112.68,-13.39,5,stop,3.25,15.5,0.6
rw_009,271836,2026-03-06 06:40:00,2026-03-06 06:40:00,1,-1.795425,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|early_session,25102.85,25119.71,25090.59,25119.71,16.26,1,target,20.25,0.25,0.6
rw_009,271935,2026-03-06 14:55:00,2026-03-06 15:00:00,-1,-1.787043,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24799.1,24824.1,24824.1,24764.72,-25.6,2,stop,2.5,43.25,0.6
rw_009,271943,2026-03-06 15:35:00,2026-03-06 15:35:00,-1,-1.785164,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|low_decay|us_overlap,24809.35,24776.48,24833.25,24776.48,32.27,1,target,69.0,23.25,0.6
rw_009,271952,2026-03-06 16:20:00,2026-03-06 16:20:00,-1,-1.793008,short|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,24614.6,24643.23,24643.23,24575.23,-29.23,1,stop,8.25,31.75,0.6
rw_009,271972,2026-03-06 18:00:00,2026-03-06 18:10:00,1,-1.790655,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|high_decay|late_session,24847.25,24807.4,24807.4,24902.04,-40.45,3,stop,39.45,41.5,0.6
rw_009,271978,2026-03-06 18:30:00,2026-03-06 18:30:00,1,-1.772894,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|high_decay|late_session,24832.75,24790.18,24790.18,24891.28,-43.17,1,stop,6.25,47.5,0.6
rw_009,271985,2026-03-06 19:05:00,2026-03-06 19:05:00,1,-1.755467,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|late_session,24885.0,24839.91,24839.91,24947.0,-45.69,1,stop,3.25,68.0,0.6
rw_009,272137,2026-03-09 08:45:00,2026-03-09 08:50:00,1,-1.799614,long|phase_early_confirmation|compression_mid|trigger_firm|fresh_new|low_decay|europe_morning,24201.95,24232.07,24180.05,24232.07,29.52,2,target,40.0,15.0,0.6
rw_009,272147,2026-03-09 09:35:00,2026-03-09 09:35:00,1,-1.803516,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|europe_morning,24285.7,24264.13,24264.13,24315.36,-22.17,1,stop,0.0,29.75,0.6
rw_009,272175,2026-03-09 11:55:00,2026-03-09 12:05:00,1,-1.806327,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|europe_morning,24313.2,24284.29,24284.29,24352.96,-29.51,3,stop,14.25,35.5,0.6
rw_009,272218,2026-03-09 15:30:00,2026-03-09 15:30:00,1,-1.7988,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,24445.95,24415.66,24415.66,24487.6,-30.89,1,stop,2.75,50.25,0.6
rw_009,272231,2026-03-09 16:35:00,2026-03-09 16:35:00,1,-1.806358,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,24468.45,24439.6,24439.6,24508.12,-29.45,1,stop,14.0,83.0,0.6
rw_009,272252,2026-03-09 18:20:00,2026-03-09 18:50:00,1,-1.777771,long|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|late_session,24596.45,24650.45,24557.18,24650.45,53.4,7,target,54.1,12.25,0.6
rw_009,272259,2026-03-09 18:55:00,2026-03-09 19:25:00,1,-1.759023,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24643.05,24697.6,24603.38,24697.6,53.95,7,target,76.5,18.75,0.6
rw_009,272393,2026-03-10 07:05:00,2026-03-10 07:10:00,-1,-1.786766,short|phase_early_confirmation|compression_high|trigger_soft|fresh_new|mid_decay|early_session,24870.65,24890.82,24890.82,24842.92,-20.77,2,stop,9.75,20.75,0.6
rw_009,272399,2026-03-10 07:35:00,2026-03-10 07:35:00,-1,-1.807488,short|phase_early_confirmation|compression_high|trigger_soft|fresh_stale|high_decay|early_session,24892.9,24911.64,24911.64,24867.14,-19.34,1,stop,7.5,21.25,0.6
rw_009,272422,2026-03-10 09:30:00,2026-03-10 09:50:00,1,-1.807054,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,24962.4,24945.45,24945.45,24985.71,-17.55,5,stop,17.0,22.75,0.6
rw_009,272494,2026-03-10 15:30:00,2026-03-10 15:35:00,-1,-1.806595,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|us_overlap,24915.65,24938.19,24938.19,24884.66,-23.14,2,stop,26.75,30.25,0.6
rw_009,272525,2026-03-10 18:05:00,2026-03-10 18:05:00,1,-1.802007,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,25163.15,25130.78,25130.78,25207.66,-32.97,1,stop,1.5,41.75,0.6
rw_009,272533,2026-03-10 18:45:00,2026-03-10 19:00:00,1,-1.763928,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,25145.4,25113.64,25113.64,25189.06,-32.36,4,stop,13.75,41.0,0.6
rw_009,272553,2026-03-10 20:25:00,2026-03-10 20:30:00,1,-1.758571,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,25192.05,25158.92,25158.92,25237.6,-33.73,2,stop,21.0,36.25,0.6
rw_009,272560,2026-03-10 21:00:00,2026-03-10 21:10:00,1,-1.765722,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,25165.3,25133.93,25133.93,25208.44,-31.97,3,stop,11.25,133.0,0.6
rw_009,272659,2026-03-11 06:15:00,2026-03-11 06:35:00,1,-1.77548,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,25091.7,25108.09,25079.78,25108.09,15.79,5,target,25.5,3.0,0.6
rw_009,272669,2026-03-11 07:05:00,2026-03-11 07:30:00,1,-1.787907,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|early_session,25115.7,25104.55,25104.55,25131.04,-11.75,6,stop,4.25,12.25,0.6
rw_009,272755,2026-03-11 14:15:00,2026-03-11 14:15:00,1,-1.812037,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|mid_decay|us_overlap,25029.7,25009.3,25009.3,25057.75,-21.0,1,stop,6.75,27.0,0.6
rw_009,272782,2026-03-11 16:30:00,2026-03-11 16:30:00,1,-1.804151,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,25032.45,25064.14,25009.4,25064.14,31.09,1,target,65.5,0.0,0.6
rw_009,272788,2026-03-11 17:00:00,2026-03-11 17:00:00,1,-1.778692,long|phase_trigger|compression_low|trigger_strong|fresh_fresh|low_decay|us_overlap,25097.45,25132.69,25071.82,25132.69,34.64,1,target,79.4,14.25,0.6
rw_009,272797,2026-03-11 17:45:00,2026-03-11 18:00:00,1,-1.80066,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|high_decay|late_session,25032.7,25077.15,25000.37,25077.15,43.85,4,target,53.25,20.25,0.6
rw_009,272810,2026-03-11 18:50:00,2026-03-11 18:50:00,-1,-1.749608,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24908.45,24947.07,24947.07,24855.34,-39.22,1,stop,0.5,47.5,0.6
rw_009,272816,2026-03-11 19:20:00,2026-03-11 19:25:00,-1,-1.731442,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,24906.45,24945.12,24945.12,24853.28,-39.27,2,stop,4.0,42.5,0.6
rw_009,272935,2026-03-12 06:15:00,2026-03-12 06:35:00,-1,-1.797395,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|early_session,24732.65,24708.6,24750.14,24708.6,23.45,5,target,35.5,11.5,0.6
rw_009,272941,2026-03-12 06:45:00,2026-03-12 06:50:00,-1,-1.795164,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|early_session,24710.15,24726.52,24726.52,24687.65,-16.97,2,stop,4.75,19.0,0.6
rw_009,272981,2026-03-12 10:05:00,2026-03-12 10:25:00,1,-1.81807,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,24818.4,24837.86,24804.25,24837.86,18.86,5,target,20.0,7.75,0.6
rw_009,272988,2026-03-12 10:40:00,2026-03-12 10:50:00,1,-1.797236,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|europe_morning,24829.4,24815.33,24815.33,24848.74,-14.67,3,stop,22.5,16.75,0.6
rw_009,273023,2026-03-12 13:35:00,2026-03-12 13:35:00,1,-1.815025,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,24905.9,24890.49,24890.49,24927.1,-16.01,1,stop,1.5,17.75,0.6
rw_009,273055,2026-03-12 16:15:00,2026-03-12 16:15:00,-1,-1.821171,short|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,24802.65,24778.86,24819.95,24778.86,23.19,1,target,28.0,7.75,0.6
rw_009,273061,2026-03-12 16:45:00,2026-03-12 16:45:00,-1,-1.811878,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|us_overlap,24764.4,24737.03,24784.31,24737.03,26.77,1,target,88.75,0.25,0.6
rw_009,273080,2026-03-12 18:20:00,2026-03-12 18:25:00,-1,-1.784863,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,24583.65,24616.08,24616.08,24539.06,-33.03,2,stop,16.25,56.0,0.6
rw_009,273297,2026-03-13 13:25:00,2026-03-13 13:30:00,1,-1.79592,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24600.1,24579.05,24579.05,24629.05,-21.65,2,stop,3.5,29.0,0.6
rw_009,273303,2026-03-13 13:55:00,2026-03-13 14:00:00,1,-1.786926,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|us_overlap,24601.35,24629.57,24580.83,24629.57,27.62,2,target,37.75,2.25,0.6
rw_009,273323,2026-03-13 15:35:00,2026-03-13 15:35:00,1,-1.796561,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,24660.35,24640.95,24640.95,24687.02,-20.0,1,stop,0.5,25.5,0.6
rw_009,273357,2026-03-13 18:25:00,2026-03-13 18:40:00,-1,-1.796679,short|phase_trigger|compression_low|trigger_strong|fresh_fresh|low_decay|late_session,24480.1,24435.46,24512.56,24435.46,44.04,4,target,76.75,17.0,0.6
rw_009,273364,2026-03-13 19:00:00,2026-03-13 19:00:00,-1,-1.766138,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,24409.85,24446.15,24446.15,24359.94,-36.9,1,stop,2.0,42.75,0.6
rw_009,273376,2026-03-13 20:00:00,2026-03-13 20:10:00,-1,-1.756792,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24397.35,24437.27,24437.27,24342.45,-40.52,3,stop,5.75,62.75,0.6
rw_009,273382,2026-03-13 20:30:00,2026-03-13 20:45:00,-1,-1.753963,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,24450.1,24392.21,24492.2,24392.21,57.29,4,target,83.25,6.75,0.6
rw_009,273388,2026-03-13 21:00:00,2026-03-13 21:15:00,-1,-1.748684,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24374.85,24413.8,24413.8,24321.29,-39.55,4,stop,3.25,40.5,0.6
rw_009,273499,2026-03-16 07:15:00,2026-03-16 07:35:00,1,-1.774397,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,24542.65,24529.7,24529.7,24560.46,-13.55,5,stop,17.0,14.75,0.6
rw_009,273507,2026-03-16 07:55:00,2026-03-16 07:55:00,1,-1.790707,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|mid_decay|early_session,24531.15,24519.52,24519.52,24547.15,-12.23,1,stop,2.25,16.5,0.6
rw_009,273519,2026-03-16 08:55:00,2026-03-16 08:55:00,1,-1.803612,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|europe_morning,24556.15,24570.82,24545.48,24570.82,14.07,1,target,15.75,1.25,0.6
rw_009,273587,2026-03-16 14:35:00,2026-03-16 14:40:00,1,-1.79504,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,24610.0,24637.14,24590.26,24637.14,26.54,2,target,33.75,2.75,0.6
rw_009,273593,2026-03-16 15:05:00,2026-03-16 15:10:00,1,-1.803399,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,24644.75,24671.94,24624.97,24671.94,26.59,2,target,41.0,4.25,0.6
rw_009,273601,2026-03-16 15:45:00,2026-03-16 15:55:00,1,-1.801239,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|us_overlap,24687.25,24668.99,24668.99,24712.35,-18.86,3,stop,12.0,29.75,0.6
rw_009,273646,2026-03-16 19:30:00,2026-03-16 19:35:00,-1,-1.807028,short|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,24643.75,24670.82,24670.82,24606.53,-27.67,2,stop,14.25,30.25,0.6
rw_009,273652,2026-03-16 20:00:00,2026-03-16 20:00:00,-1,-1.799,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|high_decay|late_session,24687.25,24715.29,24715.29,24648.7,-28.64,1,stop,0.5,45.5,0.6
rw_009,273762,2026-03-17 06:10:00,2026-03-17 06:15:00,-1,-1.778575,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,24592.4,24604.34,24604.34,24575.98,-12.54,2,stop,0.75,18.5,0.6
rw_009,273768,2026-03-17 06:40:00,2026-03-17 07:10:00,-1,-1.777163,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,24591.15,24602.89,24602.89,24575.0,-12.34,7,stop,11.25,12.25,0.6
rw_009,273844,2026-03-17 13:00:00,2026-03-17 13:05:00,1,-1.800894,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|europe_morning,24642.9,24626.11,24626.11,24665.99,-17.39,2,stop,0.5,26.75,0.6
rw_009,273861,2026-03-17 14:25:00,2026-03-17 14:30:00,1,-1.799466,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,24650.4,24634.42,24634.42,24672.37,-16.58,2,stop,9.25,20.0,0.6
rw_009,273869,2026-03-17 15:05:00,2026-03-17 15:05:00,1,-1.800407,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,24645.9,24668.34,24629.58,24668.34,21.84,1,target,33.25,1.0,0.6
rw_009,273880,2026-03-17 16:00:00,2026-03-17 16:05:00,1,-1.789163,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|us_overlap,24730.4,24751.67,24714.93,24751.67,20.67,2,target,33.5,2.75,0.6
rw_009,273886,2026-03-17 16:30:00,2026-03-17 16:30:00,1,-1.802398,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,24798.15,24782.22,24782.22,24820.05,-16.53,1,stop,72.5,35.75,0.6
rw_009,273939,2026-03-17 20:55:00,2026-03-17 21:20:00,1,-1.779595,long|phase_trigger|compression_low|trigger_firm|fresh_new|high_decay|late_session,24837.65,24812.92,24812.92,24871.66,-25.33,6,stop,18.75,35.4,0.6
rw_009,274039,2026-03-18 06:15:00,2026-03-18 06:55:00,1,-1.808062,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,24922.9,24935.17,24913.98,24935.17,11.67,9,target,21.5,6.0,0.6
rw_009,274059,2026-03-18 07:55:00,2026-03-18 07:55:00,1,-1.809254,long|phase_early_confirmation|compression_high|trigger_firm|fresh_fresh|low_decay|early_session,24944.65,24937.47,24937.47,24954.53,-7.78,1,stop,1.25,7.75,0.6
rw_009,274069,2026-03-18 08:45:00,2026-03-18 09:00:00,1,-1.807663,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|europe_morning,24963.9,24973.29,24957.07,24973.29,8.79,4,target,11.25,3.75,0.6
rw_009,274075,2026-03-18 09:15:00,2026-03-18 09:20:00,1,-1.823471,long|phase_early_confirmation|compression_high|trigger_firm|fresh_new|low_decay|europe_morning,24976.9,24985.93,24970.33,24985.93,8.43,2,target,24.75,5.5,0.6
rw_009,274134,2026-03-18 14:10:00,2026-03-18 14:10:00,-1,-1.82153,short|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|us_overlap,24958.9,24968.93,24968.93,24945.11,-10.63,1,stop,1.25,14.15,0.6
rw_009,274178,2026-03-18 17:50:00,2026-03-18 17:55:00,-1,-1.791484,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,24631.65,24660.67,24660.67,24591.75,-29.62,2,stop,1.25,53.5,0.6
rw_009,274208,2026-03-18 20:20:00,2026-03-18 20:35:00,-1,-1.711725,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,24621.65,24650.03,24650.03,24582.63,-28.98,4,stop,7.75,50.25,0.6
rw_009,274315,2026-03-19 06:15:00,2026-03-19 06:25:00,1,-1.764658,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|early_session,24515.85,24500.97,24500.97,24536.32,-15.48,3,stop,2.25,18.25,0.6
rw_009,274335,2026-03-19 07:55:00,2026-03-19 08:00:00,-1,-1.806196,short|phase_early_confirmation|compression_high|trigger_soft|fresh_new|mid_decay|early_session,24427.1,24439.46,24439.46,24410.11,-12.96,2,stop,0.5,18.25,0.6
rw_009,274403,2026-03-19 13:35:00,2026-03-19 13:40:00,1,-1.792606,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|us_overlap,24421.7,24396.01,24396.01,24457.02,-26.29,2,stop,1.5,43.5,0.6
rw_009,274418,2026-03-19 14:50:00,2026-03-19 14:50:00,-1,-1.768235,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24319.7,24344.69,24344.69,24285.33,-25.59,1,stop,2.0,29.75,0.6
rw_009,274427,2026-03-19 15:35:00,2026-03-19 15:40:00,-1,-1.784761,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,24290.7,24316.48,24316.48,24255.25,-26.38,2,stop,19.5,29.0,0.6
rw_009,274435,2026-03-19 16:15:00,2026-03-19 16:15:00,-1,-1.783141,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24220.95,24247.1,24247.1,24184.99,-26.75,1,stop,13.0,71.5,0.6
rw_009,274483,2026-03-19 20:15:00,2026-03-19 20:15:00,-1,-1.7493,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24196.2,24237.19,24237.19,24139.84,-41.59,1,stop,9.0,43.5,0.6
rw_009,274489,2026-03-19 20:45:00,2026-03-19 20:50:00,-1,-1.7498,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,24237.7,24275.6,24275.6,24185.59,-38.5,2,stop,13.25,52.0,0.6
rw_009,274604,2026-03-20 07:20:00,2026-03-20 08:00:00,-1,-1.817641,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,24405.4,24388.02,24418.04,24388.02,16.78,9,target,29.25,8.0,0.6
rw_009,274633,2026-03-20 09:45:00,2026-03-20 09:45:00,-1,-1.820709,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,24357.9,24344.32,24367.78,24344.32,12.98,1,target,14.0,0.25,0.6
rw_009,274684,2026-03-20 14:00:00,2026-03-20 14:00:00,-1,-1.838487,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|us_overlap,24216.15,24238.11,24238.11,24185.95,-22.56,1,stop,9.25,40.75,0.6
rw_009,274719,2026-03-20 16:55:00,2026-03-20 16:55:00,-1,-1.80803,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24172.4,24136.17,24198.75,24136.17,35.63,1,target,83.75,7.5,0.6
rw_009,274730,2026-03-20 17:50:00,2026-03-20 17:50:00,-1,-1.787958,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,24103.15,24062.43,24132.77,24062.43,40.12,1,target,62.75,5.75,0.6
rw_009,274736,2026-03-20 18:20:00,2026-03-20 18:20:00,-1,-1.76525,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,24070.4,24103.06,24103.06,24025.49,-33.26,1,stop,12.25,80.75,0.6
rw_009,274766,2026-03-20 20:50:00,2026-03-20 20:55:00,-1,-1.720941,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,23984.9,24020.26,24020.26,23936.28,-35.96,2,stop,5.0,40.0,0.6
rw_009,274869,2026-03-23 06:25:00,2026-03-23 06:50:00,-1,-1.788951,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|early_session,23805.55,23773.21,23829.07,23773.21,31.74,6,target,33.5,15.0,0.6
rw_009,274877,2026-03-23 07:05:00,2026-03-23 07:15:00,-1,-1.768563,short|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|early_session,23767.3,23789.77,23789.77,23736.4,-23.07,3,stop,2.5,32.25,0.6
rw_009,274885,2026-03-23 07:45:00,2026-03-23 08:00:00,-1,-1.789176,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|mid_decay|early_session,23800.8,23819.47,23819.47,23775.13,-19.27,4,stop,9.0,32.5,0.6
rw_009,274905,2026-03-23 09:25:00,2026-03-23 09:30:00,-1,-1.798017,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|europe_morning,23754.55,23731.08,23771.62,23731.08,22.87,2,target,34.1,8.5,0.6
rw_009,274913,2026-03-23 10:05:00,2026-03-23 10:05:00,-1,-1.792781,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|europe_morning,23677.55,23695.59,23695.59,23652.74,-18.64,1,stop,2.0,42.75,0.6
rw_009,275002,2026-03-23 17:30:00,2026-03-23 18:20:00,1,-1.734279,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|late_session,24444.3,24461.05,24370.73,24545.46,16.15,11,max_hold,54.25,54.75,0.6
rw_009,275035,2026-03-23 20:15:00,2026-03-23 20:30:00,-1,-1.716756,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,24164.8,24208.61,24208.61,24104.56,-44.41,4,stop,43.25,79.25,0.6
rw_009,275186,2026-03-24 09:50:00,2026-03-24 09:50:00,1,-1.806105,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,24177.05,24202.95,24158.21,24202.95,25.3,1,target,33.75,7.75,0.6
rw_009,275200,2026-03-24 11:00:00,2026-03-24 11:15:00,1,-1.807307,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,24282.55,24261.23,24261.23,24311.87,-21.92,4,stop,24.25,49.5,0.6
rw_009,275255,2026-03-24 15:35:00,2026-03-24 15:45:00,-1,-1.808219,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,24118.05,24080.9,24145.06,24080.9,36.55,3,target,37.25,6.5,0.6
rw_009,275263,2026-03-24 16:15:00,2026-03-24 16:30:00,-1,-1.787908,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,24070.55,24098.08,24098.08,24032.69,-28.13,4,stop,31.25,61.75,0.6
rw_009,275271,2026-03-24 16:55:00,2026-03-24 16:55:00,-1,-1.807516,short|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,23980.3,24011.76,24011.76,23937.04,-32.06,1,stop,4.75,56.0,0.6
rw_009,275294,2026-03-24 18:50:00,2026-03-24 18:55:00,1,-1.782447,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,24166.3,24121.93,24121.93,24227.31,-44.97,2,stop,25.5,66.25,0.6
rw_009,275311,2026-03-24 20:15:00,2026-03-24 20:55:00,-1,-1.761234,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,24001.05,24044.77,24044.77,23940.94,-44.32,9,stop,26.75,64.25,0.6
rw_009,275421,2026-03-25 06:25:00,2026-03-25 06:35:00,-1,-1.765328,short|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|early_session,24153.35,24170.46,24170.46,24129.82,-17.71,3,stop,5.5,30.25,0.6
rw_009,275460,2026-03-25 09:40:00,2026-03-25 09:40:00,-1,-1.822482,short|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|europe_morning,24150.35,24162.8,24162.8,24133.23,-13.05,1,stop,0.75,23.5,0.6
rw_009,275520,2026-03-25 14:40:00,2026-03-25 14:45:00,1,-1.822225,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,24330.6,24310.65,24310.65,24358.03,-20.55,2,stop,1.0,73.25,0.6
rw_009,275527,2026-03-25 15:15:00,2026-03-25 15:15:00,1,-1.821632,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|us_overlap,24340.85,24320.27,24320.27,24369.15,-21.18,1,stop,2.25,97.75,0.6
